created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2023-10-09T10:36:46+02:00,755,1052,3644,3.92000,15141,,,,
2023-10-09T12:36:20+02:00,756,1022,3540,3.92000,15141,,,,
2023-10-09T20:04:34+02:00,757,1061,3675,3.91800,15141,,,,
2023-10-09T22:04:05+02:00,758,962,3332,3.92000,15141,,,,
2023-10-10T01:03:23+02:00,759,974,3374,3.92100,15141,,,,
2023-10-10T02:03:09+02:00,760,966,3346,3.92000,15141,,,,
2023-10-10T02:18:07+02:00,761,973,3370,3.91800,15141,,,,
2023-10-10T02:48:01+02:00,762,983,3405,3.92000,15141,,,,
2023-10-10T03:32:51+02:00,763,971,3364,3.92000,15141,,,,
2023-10-10T04:02:45+02:00,764,983,3405,3.91800,15141,,,,
2023-10-10T05:47:21+02:00,765,994,3443,3.92000,15141,,,,
2023-10-10T06:17:16+02:00,766,985,3412,3.91800,15141,,,,
2023-10-10T07:02:07+02:00,767,995,3447,3.92000,15141,,,,
2023-10-10T08:31:47+02:00,768,1064,3686,3.92000,15141,,,,
2023-10-10T15:15:15+02:00,769,1043,3613,3.92000,15141,,,,
2023-10-10T17:14:47+02:00,770,1022,3540,3.92000,15141,,,,
2023-10-10T21:58:37+02:00,771,1056,3658,3.92000,15141,,,,
2023-10-11T08:40:57+02:00,772,1003,3474,3.91800,15141,,,,
2023-10-11T11:25:18+02:00,773,1060,3672,3.91700,15141,,,,
2023-10-11T13:54:46+02:00,774,871,3017,3.91800,15141,,,,
2023-10-11T14:24:41+02:00,775,864,2993,3.92000,15141,,,,
2023-10-11T15:39:26+02:00,776,825,2858,3.91700,15141,,,,
2023-10-11T15:54:24+02:00,777,832,2882,3.91800,15141,,,,
2023-10-11T18:08:53+02:00,778,1004,3478,3.92000,15141,,,,
2023-10-11T19:53:29+02:00,779,1047,3627,3.91800,15141,,,,
2023-10-11T20:23:23+02:00,780,1038,3596,3.91700,15141,,,,
2023-10-11T20:38:21+02:00,781,1047,3627,3.91700,15141,,,,
2023-10-11T21:53:03+02:00,782,1065,3689,3.92000,15141,,,,
2023-10-12T08:05:33+02:00,783,1057,3661,3.91700,15141,,,,
2023-10-12T08:35:28+02:00,784,817,2830,3.91700,15141,,,,
2023-10-12T08:50:26+02:00,785,825,2858,3.91500,15141,,,,
2023-10-12T09:20:21+02:00,786,1065,3689,3.91700,15141,,,,
2023-10-12T09:35:19+02:00,787,1002,3471,3.91500,15141,,,,
2023-10-12T09:50:17+02:00,788,1018,3526,3.91500,15141,,,,
2023-10-12T10:05:14+02:00,789,1061,3675,3.91500,15141,,,,
2023-10-12T10:35:09+02:00,790,1069,3703,3.91500,15141,,,,
2023-10-12T13:19:33+02:00,791,1061,3675,3.91700,15141,,,,
2023-10-12T19:18:06+02:00,792,999,3461,3.91700,15141,,,,
2023-10-12T21:47:31+02:00,793,1069,3703,3.91500,15141,,,,
2023-10-13T08:29:54+02:00,794,1058,3665,3.91500,15141,,,,
2023-10-13T13:43:41+02:00,795,1048,3630,3.91500,15141,,,,
2023-10-13T16:42:59+02:00,796,843,2920,3.91500,15141,,,,
2023-10-13T20:12:10+02:00,797,836,2896,3.91300,15141,,,,
2023-10-13T20:57:00+02:00,798,1003,3474,3.91300,15141,,,,
2023-10-13T21:11:58+02:00,799,844,2924,3.91300,15141,,,,
2023-10-13T21:26:56+02:00,800,962,3332,3.91300,15141,,,,
2023-10-13T21:41:54+02:00,801,1044,3616,3.91300,15141,,,,
2023-10-13T22:11:49+02:00,802,1057,3661,3.91500,15141,,,,
2023-10-14T04:55:13+02:00,803,1065,3689,3.91500,15141,,,,
2023-10-14T07:54:30+02:00,804,1057,3661,3.91300,15141,,,,
2023-10-14T08:24:24+02:00,805,1270,4399,3.91300,15141,,,,
2023-10-14T20:21:30+02:00,806,1263,4375,3.91300,15141,,,,
2023-10-15T20:15:41+02:00,807,1260,4365,3.91200,15141,,,,
2023-10-16T16:25:50+02:00,808,1253,4340,3.91200,15141,,,,
2023-10-17T12:50:54+02:00,809,1246,4316,3.91200,15141,,,,
2023-10-17T22:03:45+02:00,810,1239,4292,3.91200,15141,,,,
2023-10-18T19:58:25+02:00,811,1246,4316,3.91200,15141,,,,
2023-10-18T20:13:23+02:00,812,1254,4344,3.91200,15141,,,,
2023-10-19T20:07:37+02:00,813,1254,4344,3.91000,15141,,,,
2023-10-19T22:37:02+02:00,814,1247,4320,3.91000,15141,,,,
2023-10-20T04:35:35+02:00,815,1237,4285,3.91000,15141,,,,
2023-10-20T06:05:14+02:00,816,994,3443,3.91000,15141,,,,
2023-10-20T06:35:09+02:00,817,683,2366,3.91000,15141,,,,
2023-10-20T07:05:03+02:00,818,1007,3488,3.91000,15141,,,,
2023-10-20T07:20:01+02:00,819,801,2775,3.90900,15141,,,,
2023-10-20T07:34:59+02:00,820,705,2442,3.91000,15141,,,,
2023-10-20T08:04:54+02:00,821,724,2508,3.91000,15141,,,,
2023-10-20T08:19:52+02:00,822,776,2688,3.90900,15141,,,,
2023-10-20T08:34:50+02:00,823,750,2598,3.90900,15141,,,,
2023-10-20T08:49:48+02:00,824,821,2844,3.90900,15141,,,,
2023-10-20T09:04:46+02:00,825,828,2868,3.90900,15141,,,,
2023-10-20T09:19:45+02:00,826,839,2906,3.90900,15141,,,,
2023-10-20T09:34:42+02:00,827,801,2775,3.90900,15141,,,,
2023-10-20T09:49:40+02:00,828,810,2806,3.90700,15141,,,,
2023-10-20T10:04:38+02:00,829,792,2743,3.90900,15141,,,,
2023-10-20T10:19:37+02:00,830,771,2671,3.91000,15141,,,,
2023-10-20T10:34:35+02:00,831,862,2986,3.90900,15141,,,,
2023-10-20T10:49:33+02:00,832,785,2719,3.90900,15141,,,,
2023-10-20T11:19:27+02:00,833,758,2626,3.91000,15141,,,,
2023-10-20T11:34:25+02:00,834,765,2650,3.91000,15141,,,,
2023-10-20T12:04:19+02:00,835,746,2584,3.91000,15141,,,,
2023-10-20T12:34:14+02:00,836,738,2556,3.91000,15141,,,,
2023-10-20T12:49:12+02:00,837,409,1417,3.90700,15141,,,,
2023-10-20T13:19:07+02:00,838,540,1871,3.90900,15141,,,,
2023-10-20T13:34:05+02:00,839,402,1393,3.90900,15141,,,,
2023-10-20T14:03:59+02:00,840,461,1597,3.91000,15141,,,,
2023-10-20T14:18:57+02:00,841,434,1503,3.90700,15141,,,,
2023-10-20T14:48:51+02:00,842,726,2515,3.90900,15141,,,,
2023-10-20T15:03:49+02:00,843,747,2588,3.91000,15141,,,,
2023-10-20T15:18:47+02:00,844,418,1448,3.90700,15141,,,,
2023-10-20T15:33:45+02:00,845,731,2532,3.90900,15141,,,,
2023-10-20T15:48:43+02:00,846,717,2484,3.91000,15141,,,,
2023-10-20T16:03:41+02:00,847,367,1271,3.90900,15141,,,,
2023-10-20T16:18:39+02:00,848,755,2615,3.90900,15141,,,,
2023-10-20T16:33:37+02:00,849,366,1268,3.90900,15141,,,,
2023-10-20T16:48:35+02:00,850,393,1361,3.90700,15141,,,,
2023-10-20T17:03:33+02:00,851,427,1479,3.90900,15141,,,,
2023-10-20T17:18:31+02:00,852,394,1365,3.90900,15141,,,,
2023-10-20T17:48:24+02:00,853,405,1403,3.91000,15141,,,,
2023-10-20T18:18:19+02:00,854,417,1444,3.91000,15141,,,,
2023-10-20T18:48:13+02:00,855,480,1663,3.90900,15141,,,,
2023-10-20T19:03:11+02:00,856,362,1254,3.90900,15141,,,,
2023-10-20T19:18:09+02:00,857,326,1129,3.90700,15141,,,,
2023-10-20T19:48:03+02:00,858,305,1057,3.91000,15141,,,,
2023-10-20T20:03:01+02:00,859,409,1417,3.90900,15141,,,,
2023-10-20T20:47:51+02:00,860,1295,4486,3.90900,15141,,,,
2023-10-20T21:02:49+02:00,861,1356,4697,3.90900,15141,,,,
2023-10-21T02:16:33+02:00,862,1373,4756,3.90900,15141,,,,
2023-10-21T04:01:09+02:00,863,1362,4718,3.90900,15141,,,,
2023-10-21T05:00:56+02:00,864,1370,4746,3.90900,15141,,,,
2023-10-21T05:45:47+02:00,865,1358,4704,3.90900,15141,,,,
2023-10-21T06:30:37+02:00,866,1365,4728,3.90700,15141,,,,
2023-10-21T06:45:35+02:00,867,1358,4704,3.90700,15141,,,,
2023-10-21T18:12:49+02:00,868,1350,4676,3.90900,15141,,,,
2023-10-22T08:39:16+02:00,869,1343,4652,3.90600,15141,,,,
2023-10-23T08:33:26+02:00,870,1336,4628,3.90600,15141,,,,
2023-10-23T16:31:35+02:00,871,1343,4652,3.90600,15141,,,,
2023-10-23T17:16:26+02:00,872,1356,4697,3.90600,15141,,,,
2023-10-23T17:31:24+02:00,873,1370,4746,3.90400,15141,,,,
2023-10-23T19:16:01+02:00,874,1362,4718,3.90700,15141,,,,
2023-10-23T19:45:55+02:00,875,1370,4746,3.90600,15141,,,,
2023-10-23T20:15:49+02:00,876,1358,4704,3.90400,15141,,,,
2023-10-24T11:12:16+02:00,877,1374,4760,3.90400,15141,,,,
2023-10-24T11:42:11+02:00,878,1390,4815,3.90600,15141,,,,
2023-10-24T13:26:45+02:00,879,1383,4791,3.90100,15141,,,,
2023-10-24T14:26:33+02:00,880,1375,4763,3.90400,15141,,,,
2023-10-24T15:41:21+02:00,881,1362,4718,3.90200,15141,,,,
2023-10-24T16:26:10+02:00,882,1370,4746,3.90200,15141,,,,
2023-10-24T17:11:01+02:00,883,1358,4704,3.90600,15141,,,,
2023-10-25T10:51:37+02:00,884,1369,4742,3.90400,15141,,,,
2023-10-25T11:06:36+02:00,885,1378,4773,3.90200,15141,,,,
2023-10-25T13:06:08+02:00,886,1391,4818,3.90200,15141,,,,
2023-10-25T13:51:00+02:00,887,1383,4791,3.90200,15141,,,,
2023-10-25T14:35:52+02:00,888,1376,4766,3.90100,15141,,,,
2023-10-25T15:50:36+02:00,889,1369,4742,3.90100,15141,,,,
2023-10-25T16:05:34+02:00,890,1361,4715,3.89900,15141,,,,
2023-10-25T16:35:29+02:00,891,1370,4746,3.90100,15141,,,,
2023-10-25T17:20:19+02:00,892,1359,4708,3.90200,15141,,,,
2023-10-26T08:31:35+02:00,893,1352,4683,3.89900,15141,,,,
2023-10-26T12:15:44+02:00,894,1369,4742,3.89900,15141,,,,
2023-10-26T13:30:28+02:00,895,1357,4701,3.89900,15141,,,,
2023-10-26T17:14:36+02:00,896,1370,4746,3.89900,15141,,,,
2023-10-26T17:59:27+02:00,897,1358,4704,3.90100,15141,,,,
2023-10-27T01:12:40+02:00,898,1374,4760,3.89900,15141,,,,
2023-10-27T01:42:34+02:00,899,1382,4787,3.89900,15141,,,,
2023-10-27T02:27:25+02:00,900,1390,4815,3.90100,15141,,,,
2023-10-27T06:41:27+02:00,901,1380,4780,3.90100,15141,,,,
2023-10-27T06:56:25+02:00,902,1391,4818,3.89600,15141,,,,
2023-10-27T07:11:23+02:00,903,1384,4794,3.89900,15141,,,,
2023-10-27T08:11:10+02:00,904,1376,4766,3.89900,15141,,,,
2023-10-27T11:10:29+02:00,905,1361,4715,3.89600,15141,,,,
2023-10-27T11:25:27+02:00,906,1370,4746,3.89800,15141,,,,
2023-10-27T11:55:21+02:00,907,1357,4701,3.89800,15141,,,,
2023-10-27T13:54:54+02:00,908,1336,4628,3.89900,15141,,,,
2023-10-27T17:09:08+02:00,909,1344,4656,3.89900,15141,,,,
2023-10-27T23:07:41+02:00,910,1353,4687,3.89600,15141,,,,
2023-10-27T23:22:39+02:00,911,1361,4715,3.89800,15141,,,,
2023-10-27T23:52:33+02:00,912,1373,4756,3.89800,15141,,,,
2023-10-28T00:37:23+02:00,913,1360,4711,3.89800,15141,,,,
2023-10-28T00:52:21+02:00,914,1369,4742,3.89600,15141,,,,
2023-10-28T01:07:19+02:00,915,1357,4701,3.89400,15141,,,,
2023-10-28T02:51:55+02:00,916,1349,4673,3.89800,15141,,,,
2023-10-28T03:51:42+02:00,917,1342,4649,3.89600,15141,,,,
2023-10-28T05:36:16+02:00,918,1334,4621,3.89800,15141,,,,
2023-10-28T07:35:48+02:00,919,1346,4663,3.89800,15141,,,,
2023-10-28T08:20:39+02:00,920,1339,4638,3.89600,15141,,,,
2023-10-28T10:50:03+02:00,921,1327,4597,3.89600,15141,,,,
2023-10-28T14:19:14+02:00,922,1319,4569,3.89600,15141,,,,
2023-10-28T15:19:01+02:00,923,882,3055,3.89900,15141,,,,
2023-10-28T15:48:56+02:00,924,875,3031,3.89800,15141,,,,
2023-10-28T17:48:29+02:00,925,844,2924,3.89600,15141,,,,
2023-10-28T18:48:25+02:00,926,837,2899,3.89400,15141,,,,
2023-10-28T19:03:23+02:00,927,847,2934,3.89400,15141,,,,
2023-10-28T19:18:21+02:00,928,858,2972,3.89400,15141,,,,
2023-10-28T19:33:19+02:00,929,849,2941,3.89300,15141,,,,
2023-10-28T19:48:17+02:00,930,842,2917,3.89300,15141,,,,
2023-10-28T20:03:15+02:00,931,870,3014,3.89400,15141,,,,
2023-10-28T20:18:13+02:00,932,795,2754,3.89600,15141,,,,
2023-10-28T20:33:11+02:00,933,915,3170,3.89400,15141,,,,
2023-10-28T20:48:09+02:00,934,581,2013,3.89400,15141,,,,
2023-10-28T21:03:07+02:00,935,483,1673,3.89400,15141,,,,
2023-10-28T21:18:04+02:00,936,965,3343,3.89400,15141,,,,
2023-10-28T21:33:02+02:00,937,523,1812,3.89600,15141,,,,
2023-10-28T21:48:00+02:00,938,729,2525,3.89300,15141,,,,
2023-10-28T22:32:50+02:00,939,518,1794,3.89600,15141,,,,
2023-10-28T23:02:45+02:00,940,505,1749,3.89400,15141,,,,
2023-10-28T23:17:43+02:00,941,515,1784,3.89400,15141,,,,
2023-10-28T23:47:37+02:00,942,703,2435,3.89600,15141,,,,
2023-10-29T00:02:35+02:00,943,789,2733,3.89300,15141,,,,
2023-10-29T00:17:33+02:00,944,815,2823,3.89400,15141,,,,
2023-10-29T00:32:31+02:00,945,797,2761,3.89400,15141,,,,
2023-10-29T00:47:29+02:00,946,451,1562,3.89300,15141,,,,
2023-10-29T01:02:27+02:00,947,708,2453,3.89400,15141,,,,
2023-10-29T01:17:25+02:00,948,888,3076,3.89400,15141,,,,
2023-10-29T01:32:23+02:00,949,782,2709,3.89800,15141,,,,
2023-10-29T01:47:20+02:00,950,799,2768,3.89600,15141,,,,
2023-10-29T02:02:18+02:00,951,806,2792,3.89400,15141,,,,
2023-10-29T02:17:16+02:00,952,912,3159,3.89400,15141,,,,
2023-10-29T02:32:14+02:00,953,805,2789,3.89400,15141,,,,
2023-10-29T02:47:13+02:00,954,779,2698,3.89400,15141,,,,
2023-10-29T02:02:11+01:00,955,601,2082,3.89600,15141,,,,
2023-10-29T02:32:06+01:00,956,493,1708,3.89400,15141,,,,
2023-10-29T02:47:04+01:00,957,542,1877,3.89300,15141,,,,
2023-10-29T03:02:02+01:00,958,736,2550,3.89300,15141,,,,
2023-10-29T03:17:00+01:00,959,414,1434,3.89300,15141,,,,
2023-10-29T03:31:58+01:00,960,724,2508,3.89400,15141,,,,
2023-10-29T03:46:56+01:00,961,792,2743,3.89400,15141,,,,
2023-10-29T04:01:55+01:00,962,426,1476,3.89400,15141,,,,
2023-10-29T04:16:53+01:00,963,417,1444,3.89400,15141,,,,
2023-10-29T04:31:51+01:00,964,461,1597,3.89300,15141,,,,
2023-10-29T04:46:49+01:00,965,695,2407,3.89300,15141,,,,
2023-10-29T05:01:47+01:00,966,807,2795,3.89300,15141,,,,
2023-10-29T05:16:45+01:00,967,432,1496,3.89400,15141,,,,
2023-10-29T05:31:43+01:00,968,498,1725,3.89300,15141,,,,
2023-10-29T05:46:41+01:00,969,816,2827,3.89300,15141,,,,
2023-10-29T06:01:39+01:00,970,767,2657,3.89400,15141,,,,
2023-10-29T06:16:37+01:00,971,794,2750,3.89100,15141,,,,
2023-10-29T06:31:35+01:00,972,802,2778,3.89400,15141,,,,
2023-10-29T06:46:33+01:00,973,794,2750,3.89300,15141,,,,
2023-10-29T07:01:31+01:00,974,420,1455,3.89100,15141,,,,
2023-10-29T07:16:29+01:00,975,427,1479,3.89400,15141,,,,
2023-10-29T08:31:11+01:00,976,396,1372,3.89300,15141,,,,
2023-10-29T08:46:09+01:00,977,814,2820,3.89400,15141,,,,
2023-10-29T10:00:53+01:00,978,1350,4676,3.89400,15141,,,,
2023-10-29T13:30:06+01:00,979,1357,4701,3.89400,15141,,,,
2023-10-29T14:29:53+01:00,980,1340,4642,3.89400,15141,,,,
2023-10-29T14:44:51+01:00,981,1319,4569,3.89300,15141,,,,
2023-10-29T14:59:49+01:00,982,1310,4538,3.89300,15141,,,,
2023-10-29T18:58:51+01:00,983,1302,4510,3.89300,15141,,,,
2023-10-30T10:10:10+01:00,984,1288,4462,3.89100,15141,,,,
2023-10-30T10:25:08+01:00,985,822,2847,3.89300,15141,,,,
2023-10-30T10:55:02+01:00,986,814,2820,3.89100,15141,,,,
2023-10-30T13:54:20+01:00,987,794,2750,3.89300,15141,,,,
2023-10-30T14:24:14+01:00,988,814,2820,3.89300,15141,,,,
2023-10-30T14:39:12+01:00,989,832,2882,3.89100,15141,,,,
2023-10-30T14:54:10+01:00,990,787,2726,3.89300,15141,,,,
2023-10-30T15:09:08+01:00,991,797,2761,3.89000,15141,,,,
2023-10-30T15:24:06+01:00,992,869,3010,3.89100,15141,,,,
2023-10-30T15:39:04+01:00,993,890,3083,3.89100,15141,,,,
2023-10-30T16:08:58+01:00,994,831,2879,3.89100,15141,,,,
2023-10-30T16:23:56+01:00,995,877,3038,3.89100,15141,,,,
2023-10-30T16:38:54+01:00,996,886,3069,3.89300,15141,,,,
2023-10-30T16:53:53+01:00,997,813,2816,3.89100,15141,,,,
2023-10-30T17:08:50+01:00,998,822,2847,3.89100,15141,,,,
2023-10-30T17:23:48+01:00,999,787,2726,3.89100,15141,,,,
2023-10-30T17:38:45+01:00,1000,866,3000,3.89100,15141,,,,
2023-10-30T17:53:43+01:00,1001,808,2799,3.89100,15141,,,,
2023-10-30T18:08:42+01:00,1002,771,2671,3.88800,15141,,,,
2023-10-30T18:38:36+01:00,1003,764,2646,3.89100,15141,,,,
2023-10-30T19:08:31+01:00,1004,755,2615,3.89000,15141,,,,
2023-10-30T19:23:29+01:00,1005,829,2872,3.89000,15141,,,,
2023-10-30T19:38:27+01:00,1006,810,2806,3.89100,15141,,,,
2023-10-30T19:53:25+01:00,1007,758,2626,3.89000,15141,,,,
2023-10-30T20:08:23+01:00,1008,847,2934,3.89100,15141,,,,
2023-10-30T20:23:21+01:00,1009,886,3069,3.89100,15141,,,,
2023-10-30T20:38:19+01:00,1010,815,2823,3.89000,15141,,,,
2023-10-30T20:53:17+01:00,1011,761,2636,3.89100,15141,,,,
2023-10-30T21:08:15+01:00,1012,667,2310,3.89100,15141,,,,
2023-10-30T21:23:13+01:00,1013,782,2709,3.89000,15141,,,,
2023-10-30T21:38:11+01:00,1014,775,2685,3.89100,15141,,,,
2023-10-30T21:53:10+01:00,1015,763,2643,3.89000,15141,,,,
2023-10-30T22:23:04+01:00,1016,745,2581,3.89100,15141,,,,
2023-10-30T22:52:58+01:00,1017,444,1538,3.89100,15141,,,,
2023-10-30T23:07:56+01:00,1018,811,2809,3.89100,15141,,,,
2023-10-30T23:22:54+01:00,1019,416,1441,3.89100,15141,,,,
2023-10-30T23:37:52+01:00,1020,629,2179,3.89100,15141,,,,
2023-10-30T23:52:51+01:00,1021,412,1427,3.89100,15141,,,,
2023-10-31T00:07:49+01:00,1022,743,2574,3.89000,15141,,,,
2023-10-31T00:37:43+01:00,1023,675,2338,3.89100,15141,,,,
2023-10-31T00:52:41+01:00,1024,412,1427,3.89000,15141,,,,
2023-10-31T01:07:39+01:00,1025,762,2640,3.89100,15141,,,,
2023-10-31T01:22:37+01:00,1026,406,1406,3.89000,15141,,,,
2023-10-31T01:37:35+01:00,1027,376,1302,3.89100,15141,,,,
2023-10-31T01:52:33+01:00,1028,358,1240,3.89100,15141,,,,
2023-10-31T02:07:31+01:00,1029,416,1441,3.89000,15141,,,,
2023-10-31T02:22:29+01:00,1030,391,1354,3.89000,15141,,,,
2023-10-31T02:37:27+01:00,1031,743,2574,3.89000,15141,,,,
2023-10-31T02:52:25+01:00,1032,411,1424,3.89000,15141,,,,
2023-10-31T03:07:24+01:00,1033,366,1268,3.89000,15141,,,,
2023-10-31T03:37:18+01:00,1034,762,2640,3.89000,15141,,,,
2023-10-31T04:07:12+01:00,1035,375,1299,3.89100,15141,,,,
2023-10-31T04:37:06+01:00,1036,366,1268,3.89100,15141,,,,
2023-10-31T04:52:04+01:00,1037,341,1181,3.89100,15141,,,,
2023-10-31T05:07:03+01:00,1038,357,1237,3.89100,15141,,,,
2023-10-31T05:22:01+01:00,1039,388,1344,3.89000,15141,,,,
2023-10-31T06:06:52+01:00,1040,380,1316,3.88800,15141,,,,
2023-10-31T06:21:50+01:00,1041,339,1174,3.89100,15141,,,,
2023-10-31T06:36:48+01:00,1042,374,1296,3.89100,15141,,,,
2023-10-31T07:51:31+01:00,1043,413,1431,3.89100,15141,,,,
2023-10-31T08:06:30+01:00,1044,392,1358,3.89000,15141,,,,
2023-10-31T08:21:27+01:00,1045,327,1133,3.88800,15141,,,,
2023-10-31T08:51:22+01:00,1046,349,1209,3.89000,15141,,,,
2023-10-31T09:51:09+01:00,1047,323,1119,3.89100,15141,,,,
2023-10-31T10:06:07+01:00,1048,307,1063,3.88800,15141,,,,
2023-10-31T14:05:12+01:00,1049,327,1133,3.89000,15141,,,,
2023-10-31T14:35:07+01:00,1050,334,1157,3.89000,15141,,,,
2023-10-31T14:50:05+01:00,1051,1353,4687,3.88800,15141,,,,
2023-11-01T02:17:20+01:00,1052,1360,4711,3.89000,15141,,,,
2023-11-01T05:01:40+01:00,1053,1353,4687,3.89000,15141,,,,
2023-11-01T18:43:22+01:00,1054,1346,4663,3.89000,15141,,,,
2023-11-02T18:37:31+01:00,1055,1348,4669,3.88800,15141,,,,
2023-11-03T08:04:15+01:00,1056,1341,4645,3.88800,15141,,,,
2023-11-03T11:48:22+01:00,1057,1332,4614,3.88800,15141,,,,
2023-11-03T16:02:24+01:00,1058,1004,3478,3.88600,15141,,,,
2023-11-03T16:17:22+01:00,1059,789,2733,3.88500,15141,,,,
2023-11-03T22:15:54+01:00,1060,764,2646,3.88600,15141,,,,
2023-11-03T22:45:48+01:00,1061,739,2560,3.88600,15141,,,,
2023-11-04T02:44:50+01:00,1062,746,2584,3.88600,15141,,,,
2023-11-04T03:59:34+01:00,1063,408,1413,3.88500,15141,,,,
2023-11-04T04:14:32+01:00,1064,383,1327,3.88500,15141,,,,
2023-11-04T04:29:31+01:00,1065,332,1150,3.88600,15141,,,,
2023-11-04T04:44:28+01:00,1066,301,1043,3.88300,15141,,,,
2023-11-04T05:14:23+01:00,1067,340,1178,3.88500,15141,,,,
2023-11-04T05:44:17+01:00,1068,22,76,3.88600,15141,,,,
2023-11-04T05:59:15+01:00,1069,383,1327,3.88600,15141,,,,
2023-11-04T06:14:13+01:00,1070,220,762,3.88300,15141,,,,
2023-11-04T06:29:12+01:00,1071,495,1715,3.88600,15141,,,,
2023-11-04T06:44:10+01:00,1072,435,1507,3.88500,15141,,,,
2023-11-04T07:58:53+01:00,1073,385,1334,3.88600,15141,,,,
2023-11-04T08:13:51+01:00,1074,343,1188,3.88500,15141,,,,
2023-11-04T08:28:49+01:00,1075,386,1337,3.88500,15141,,,,
2023-11-04T08:43:47+01:00,1076,617,2137,3.88600,15141,,,,
2023-11-04T08:58:45+01:00,1077,392,1358,3.88500,15141,,,,
2023-11-04T09:58:33+01:00,1078,385,1334,3.88500,15141,,,,
2023-11-04T10:28:27+01:00,1079,392,1358,3.88500,15141,,,,
2023-11-04T10:43:25+01:00,1080,403,1396,3.88300,15141,,,,
2023-11-04T10:58:23+01:00,1081,413,1431,3.88300,15141,,,,
2023-11-04T11:28:18+01:00,1082,319,1105,3.88500,15141,,,,
2023-11-04T11:43:16+01:00,1083,434,1503,3.88500,15141,,,,
2023-11-04T11:58:14+01:00,1084,419,1451,3.88300,15141,,,,
2023-11-04T12:13:12+01:00,1085,323,1119,3.88500,15141,,,,
2023-11-04T12:28:10+01:00,1086,344,1192,3.88500,15141,,,,
2023-11-04T12:43:08+01:00,1087,418,1448,3.88500,15141,,,,
2023-11-04T12:58:06+01:00,1088,364,1261,3.88500,15141,,,,
2023-11-04T13:13:04+01:00,1089,404,1399,3.88500,15141,,,,
2023-11-04T13:28:02+01:00,1090,748,2591,3.88500,15141,,,,
2023-11-04T13:43:01+01:00,1091,392,1358,3.88500,15141,,,,
2023-11-04T14:12:55+01:00,1092,275,953,3.88500,15141,,,,
2023-11-04T14:27:52+01:00,1093,310,1074,3.88500,15141,,,,
2023-11-04T14:42:50+01:00,1094,270,935,3.88500,15141,,,,
2023-11-04T14:57:48+01:00,1095,398,1379,3.88500,15141,,,,
2023-11-04T15:12:46+01:00,1096,358,1240,3.88500,15141,,,,
2023-11-04T15:27:44+01:00,1097,429,1486,3.88500,15141,,,,
2023-11-04T15:42:42+01:00,1098,346,1199,3.88500,15141,,,,
2023-11-04T15:57:39+01:00,1099,397,1375,3.88500,15141,,,,
2023-11-04T16:27:34+01:00,1100,374,1296,3.88500,15141,,,,
2023-11-04T16:57:29+01:00,1101,430,1490,3.88500,15141,,,,
2023-11-04T17:12:27+01:00,1102,338,1171,3.88500,15141,,,,
2023-11-04T17:27:25+01:00,1103,356,1233,3.88300,15141,,,,
2023-11-04T17:42:23+01:00,1104,39,135,3.88500,15141,,,,
2023-11-04T17:57:21+01:00,1105,427,1479,3.88500,15141,,,,
2023-11-04T18:12:19+01:00,1106,722,2501,3.88300,15141,,,,
2023-11-04T18:27:17+01:00,1107,396,1372,3.88500,15141,,,,
2023-11-04T18:42:15+01:00,1108,426,1476,3.88200,15141,,,,
2023-11-04T18:57:13+01:00,1109,368,1275,3.88500,15141,,,,
2023-11-04T19:27:08+01:00,1110,422,1462,3.88500,15141,,,,
2023-11-04T19:42:05+01:00,1111,407,1410,3.88300,15141,,,,
2023-11-04T19:57:04+01:00,1112,288,998,3.88500,15141,,,,
2023-11-04T20:12:01+01:00,1113,251,869,3.88500,15141,,,,
2023-11-04T20:27:00+01:00,1114,280,970,3.88300,15141,,,,
2023-11-04T20:41:57+01:00,1115,318,1102,3.88300,15141,,,,
2023-11-04T20:56:56+01:00,1116,371,1285,3.88300,15141,,,,
2023-11-04T22:11:40+01:00,1117,342,1185,3.88500,15141,,,,
2023-11-04T22:26:37+01:00,1118,350,1212,3.88500,15141,,,,
2023-11-05T00:26:09+01:00,1119,366,1268,3.88300,15141,,,,
2023-11-05T00:41:07+01:00,1120,64,222,3.88300,15141,,,,
2023-11-05T00:56:05+01:00,1121,744,2577,3.88300,15141,,,,
2023-11-05T01:25:59+01:00,1122,184,637,3.88500,15141,,,,
2023-11-05T01:40:57+01:00,1123,56,194,3.88200,15141,,,,
2023-11-05T02:55:43+01:00,1124,742,2570,3.88500,15141,,,,
2023-11-05T03:40:35+01:00,1125,731,2532,3.88300,15141,,,,
2023-11-05T04:25:27+01:00,1126,-5,-17,3.88500,15141,,,,
2023-11-05T05:10:19+01:00,1127,405,1403,3.88500,15141,,,,
2023-11-05T05:40:13+01:00,1128,377,1306,3.88300,15141,,,,
2023-11-05T06:54:59+01:00,1129,355,1230,3.88300,15141,,,,
2023-11-05T07:39:48+01:00,1130,376,1302,3.88300,15141,,,,
2023-11-05T07:54:46+01:00,1131,402,1393,3.88500,15141,,,,
2023-11-05T08:24:41+01:00,1132,360,1247,3.88300,15141,,,,
2023-11-05T10:09:17+01:00,1133,408,1413,3.88300,15141,,,,
2023-11-05T10:39:11+01:00,1134,357,1237,3.88300,15141,,,,
2023-11-05T11:24:02+01:00,1135,409,1417,3.88300,15141,,,,
