created_at,field1,field2,field3,field4,latitude,longitude,elevation,status
2023-10-30 10:10:10+01:00,1288,4462,3.89100,15141,,,,
2023-10-30 10:25:08+01:00,822,2847,3.89300,15141,,,,
2023-10-30 10:55:02+01:00,814,2820,3.89100,15141,,,,
2023-10-30 13:54:20+01:00,794,2750,3.89300,15141,,,,
2023-10-30 14:24:14+01:00,814,2820,3.89300,15141,,,,
2023-10-30 14:39:12+01:00,832,2882,3.89100,15141,,,,
2023-10-30 14:54:10+01:00,787,2726,3.89300,15141,,,,
2023-10-30 15:09:08+01:00,797,2761,3.89000,15141,,,,
2023-10-30 15:24:06+01:00,869,3010,3.89100,15141,,,,
2023-10-30 15:39:04+01:00,890,3083,3.89100,15141,,,,
2023-10-30 16:08:58+01:00,831,2879,3.89100,15141,,,,
2023-10-30 16:23:56+01:00,877,3038,3.89100,15141,,,,
2023-10-30 16:38:54+01:00,886,3069,3.89300,15141,,,,
2023-10-30 16:53:53+01:00,813,2816,3.89100,15141,,,,
2023-10-30 17:08:50+01:00,822,2847,3.89100,15141,,,,
2023-10-30 17:23:48+01:00,787,2726,3.89100,15141,,,,
2023-10-30 17:38:45+01:00,866,3000,3.89100,15141,,,,
2023-10-30 17:53:43+01:00,808,2799,3.89100,15141,,,,
2023-10-30 18:08:42+01:00,771,2671,3.88800,15141,,,,
2023-10-30 18:38:36+01:00,764,2646,3.89100,15141,,,,
2023-10-30 19:08:31+01:00,755,2615,3.89000,15141,,,,
2023-10-30 19:23:29+01:00,829,2872,3.89000,15141,,,,
2023-10-30 19:38:27+01:00,810,2806,3.89100,15141,,,,
2023-10-30 19:53:25+01:00,758,2626,3.89000,15141,,,,
2023-10-30 20:08:23+01:00,847,2934,3.89100,15141,,,,
2023-10-30 20:23:21+01:00,886,3069,3.89100,15141,,,,
2023-10-30 20:38:19+01:00,815,2823,3.89000,15141,,,,
2023-10-30 20:53:17+01:00,761,2636,3.89100,15141,,,,
2023-10-30 21:08:15+01:00,667,2310,3.89100,15141,,,,
2023-10-30 21:23:13+01:00,782,2709,3.89000,15141,,,,
2023-10-30 21:38:11+01:00,775,2685,3.89100,15141,,,,
2023-10-30 21:53:10+01:00,763,2643,3.89000,15141,,,,
2023-10-30 22:23:04+01:00,745,2581,3.89100,15141,,,,
2023-10-30 22:52:58+01:00,444,1538,3.89100,15141,,,,
2023-10-30 23:07:56+01:00,811,2809,3.89100,15141,,,,
2023-10-30 23:22:54+01:00,416,1441,3.89100,15141,,,,
2023-10-30 23:37:52+01:00,629,2179,3.89100,15141,,,,
2023-10-30 23:52:51+01:00,412,1427,3.89100,15141,,,,
2023-10-31 00:07:49+01:00,743,2574,3.89000,15141,,,,
2023-10-31 00:37:43+01:00,675,2338,3.89100,15141,,,,
2023-10-31 00:52:41+01:00,412,1427,3.89000,15141,,,,
2023-10-31 01:07:39+01:00,762,2640,3.89100,15141,,,,
2023-10-31 01:22:37+01:00,406,1406,3.89000,15141,,,,
2023-10-31 01:37:35+01:00,376,1302,3.89100,15141,,,,
2023-10-31 01:52:33+01:00,358,1240,3.89100,15141,,,,
2023-10-31 02:07:31+01:00,416,1441,3.89000,15141,,,,
2023-10-31 02:22:29+01:00,391,1354,3.89000,15141,,,,
2023-10-31 02:37:27+01:00,743,2574,3.89000,15141,,,,
2023-10-31 02:52:25+01:00,411,1424,3.89000,15141,,,,
2023-10-31 03:07:24+01:00,366,1268,3.89000,15141,,,,
2023-10-31 03:37:18+01:00,762,2640,3.89000,15141,,,,
2023-10-31 04:07:12+01:00,375,1299,3.89100,15141,,,,
2023-10-31 04:37:06+01:00,366,1268,3.89100,15141,,,,
2023-10-31 04:52:04+01:00,341,1181,3.89100,15141,,,,
2023-10-31 05:07:03+01:00,357,1237,3.89100,15141,,,,
2023-10-31 05:22:01+01:00,388,1344,3.89000,15141,,,,
2023-10-31 06:06:52+01:00,380,1316,3.88800,15141,,,,
2023-10-31 06:21:50+01:00,339,1174,3.89100,15141,,,,
2023-10-31 06:36:48+01:00,374,1296,3.89100,15141,,,,
2023-10-31 07:51:31+01:00,413,1431,3.89100,15141,,,,
2023-10-31 08:06:30+01:00,392,1358,3.89000,15141,,,,
2023-10-31 08:21:27+01:00,327,1133,3.88800,15141,,,,
2023-10-31 08:51:22+01:00,349,1209,3.89000,15141,,,,
2023-10-31 09:51:09+01:00,323,1119,3.89100,15141,,,,
2023-10-31 10:06:07+01:00,307,1063,3.88800,15141,,,,
2023-10-31 14:05:12+01:00,327,1133,3.89000,15141,,,,
2023-10-31 14:35:07+01:00,334,1157,3.89000,15141,,,,
2023-10-31 14:50:05+01:00,1353,4687,3.88800,15141,,,,
2023-11-01 02:17:20+01:00,1360,4711,3.89000,15141,,,,
2023-11-01 05:01:40+01:00,1353,4687,3.89000,15141,,,,
2023-11-01 18:43:22+01:00,1346,4663,3.89000,15141,,,,
2023-11-02 18:37:31+01:00,1348,4669,3.88800,15141,,,,
2023-11-03 08:04:15+01:00,1341,4645,3.88800,15141,,,,
2023-11-03 11:48:22+01:00,1332,4614,3.88800,15141,,,,
2023-11-03 16:02:24+01:00,1004,3478,3.88600,15141,,,,
2023-11-03 16:17:22+01:00,789,2733,3.88500,15141,,,,
2023-11-03 22:15:54+01:00,764,2646,3.88600,15141,,,,
2023-11-03 22:45:48+01:00,739,2560,3.88600,15141,,,,
2023-11-04 02:44:50+01:00,746,2584,3.88600,15141,,,,
2023-11-04 03:59:34+01:00,408,1413,3.88500,15141,,,,
2023-11-04 04:14:32+01:00,383,1327,3.88500,15141,,,,
2023-11-04 04:29:31+01:00,332,1150,3.88600,15141,,,,
2023-11-04 04:44:28+01:00,301,1043,3.88300,15141,,,,
2023-11-04 05:14:23+01:00,340,1178,3.88500,15141,,,,
2023-11-04 05:44:17+01:00,22,76,3.88600,15141,,,,
2023-11-04 05:59:15+01:00,383,1327,3.88600,15141,,,,
2023-11-04 06:14:13+01:00,220,762,3.88300,15141,,,,
2023-11-04 06:29:12+01:00,495,1715,3.88600,15141,,,,
2023-11-04 06:44:10+01:00,435,1507,3.88500,15141,,,,
2023-11-04 07:58:53+01:00,385,1334,3.88600,15141,,,,
2023-11-04 08:13:51+01:00,343,1188,3.88500,15141,,,,
2023-11-04 08:28:49+01:00,386,1337,3.88500,15141,,,,
2023-11-04 08:43:47+01:00,617,2137,3.88600,15141,,,,
2023-11-04 08:58:45+01:00,392,1358,3.88500,15141,,,,
2023-11-04 09:58:33+01:00,385,1334,3.88500,15141,,,,
2023-11-04 10:28:27+01:00,392,1358,3.88500,15141,,,,
2023-11-04 10:43:25+01:00,403,1396,3.88300,15141,,,,
2023-11-04 10:58:23+01:00,413,1431,3.88300,15141,,,,
2023-11-04 11:28:18+01:00,319,1105,3.88500,15141,,,,
2023-11-04 11:43:16+01:00,434,1503,3.88500,15141,,,,
2023-11-04 11:58:14+01:00,419,1451,3.88300,15141,,,,
2023-11-04 12:13:12+01:00,323,1119,3.88500,15141,,,,
2023-11-04 12:28:10+01:00,344,1192,3.88500,15141,,,,
2023-11-04 12:43:08+01:00,418,1448,3.88500,15141,,,,
2023-11-04 12:58:06+01:00,364,1261,3.88500,15141,,,,
2023-11-04 13:13:04+01:00,404,1399,3.88500,15141,,,,
2023-11-04 13:28:02+01:00,748,2591,3.88500,15141,,,,
2023-11-04 13:43:01+01:00,392,1358,3.88500,15141,,,,
2023-11-04 14:12:55+01:00,275,953,3.88500,15141,,,,
2023-11-04 14:27:52+01:00,310,1074,3.88500,15141,,,,
2023-11-04 14:42:50+01:00,270,935,3.88500,15141,,,,
2023-11-04 14:57:48+01:00,398,1379,3.88500,15141,,,,
2023-11-04 15:12:46+01:00,358,1240,3.88500,15141,,,,
2023-11-04 15:27:44+01:00,429,1486,3.88500,15141,,,,
2023-11-04 15:42:42+01:00,346,1199,3.88500,15141,,,,
2023-11-04 15:57:39+01:00,397,1375,3.88500,15141,,,,
2023-11-04 16:27:34+01:00,374,1296,3.88500,15141,,,,
2023-11-04 16:57:29+01:00,430,1490,3.88500,15141,,,,
2023-11-04 17:12:27+01:00,338,1171,3.88500,15141,,,,
2023-11-04 17:27:25+01:00,356,1233,3.88300,15141,,,,
2023-11-04 17:42:23+01:00,39,135,3.88500,15141,,,,
2023-11-04 17:57:21+01:00,427,1479,3.88500,15141,,,,
2023-11-04 18:12:19+01:00,722,2501,3.88300,15141,,,,
2023-11-04 18:27:17+01:00,396,1372,3.88500,15141,,,,
2023-11-04 18:42:15+01:00,426,1476,3.88200,15141,,,,
2023-11-04 18:57:13+01:00,368,1275,3.88500,15141,,,,
2023-11-04 19:27:08+01:00,422,1462,3.88500,15141,,,,
2023-11-04 19:42:05+01:00,407,1410,3.88300,15141,,,,
2023-11-04 19:57:04+01:00,288,998,3.88500,15141,,,,
2023-11-04 20:12:01+01:00,251,869,3.88500,15141,,,,
2023-11-04 20:27:00+01:00,280,970,3.88300,15141,,,,
2023-11-04 20:41:57+01:00,318,1102,3.88300,15141,,,,
2023-11-04 20:56:56+01:00,371,1285,3.88300,15141,,,,
2023-11-04 22:11:40+01:00,342,1185,3.88500,15141,,,,
2023-11-04 22:26:37+01:00,350,1212,3.88500,15141,,,,
2023-11-05 00:26:09+01:00,366,1268,3.88300,15141,,,,
2023-11-05 00:41:07+01:00,64,222,3.88300,15141,,,,
2023-11-05 00:56:05+01:00,744,2577,3.88300,15141,,,,
2023-11-05 01:25:59+01:00,184,637,3.88500,15141,,,,
2023-11-05 01:40:57+01:00,56,194,3.88200,15141,,,,
2023-11-05 02:55:43+01:00,742,2570,3.88500,15141,,,,
2023-11-05 03:40:35+01:00,731,2532,3.88300,15141,,,,
2023-11-05 04:25:27+01:00,-5,-17,3.88500,15141,,,,
2023-11-05 05:10:19+01:00,405,1403,3.88500,15141,,,,
2023-11-05 05:40:13+01:00,377,1306,3.88300,15141,,,,
2023-11-05 06:54:59+01:00,355,1230,3.88300,15141,,,,
2023-11-05 07:39:48+01:00,376,1302,3.88300,15141,,,,
2023-11-05 07:54:46+01:00,402,1393,3.88500,15141,,,,
2023-11-05 08:24:41+01:00,360,1247,3.88300,15141,,,,
2023-11-05 10:09:17+01:00,408,1413,3.88300,15141,,,,
2023-11-05 10:39:11+01:00,357,1237,3.88300,15141,,,,
2023-11-05 11:24:02+01:00,409,1417,3.88300,15141,,,,
2023-11-05 11:39:00+01:00,400,1386,3.88300,15141,,,,
2023-11-05 11:53:59+01:00,335,1160,3.88000,15141,,,,
2023-11-05 12:53:47+01:00,351,1216,3.88500,15141,,,,
2023-11-05 13:23:42+01:00,335,1160,3.88200,15141,,,,
2023-11-05 13:38:39+01:00,365,1264,3.88300,15141,,,,
2023-11-05 13:53:38+01:00,348,1205,3.88300,15141,,,,
2023-11-05 14:08:36+01:00,751,2601,3.88300,15141,,,,
2023-11-05 14:23:34+01:00,371,1285,3.88300,15141,,,,
2023-11-05 14:38:32+01:00,730,2529,3.88200,15141,,,,
2023-11-05 14:53:30+01:00,249,863,3.88200,15141,,,,
2023-11-05 15:08:28+01:00,431,1493,3.88200,15141,,,,
2023-11-05 15:23:26+01:00,723,2504,3.88300,15141,,,,
2023-11-05 15:38:24+01:00,402,1393,3.88300,15141,,,,
2023-11-05 15:53:22+01:00,426,1476,3.88200,15141,,,,
2023-11-05 16:08:20+01:00,386,1337,3.88300,15141,,,,
2023-11-05 16:23:19+01:00,432,1496,3.88300,15141,,,,
2023-11-05 16:53:13+01:00,404,1399,3.88300,15141,,,,
2023-11-05 17:08:11+01:00,378,1309,3.88300,15141,,,,
2023-11-05 17:38:05+01:00,339,1174,3.88300,15141,,,,
2023-11-05 17:53:03+01:00,396,1372,3.88300,15141,,,,
2023-11-05 18:08:01+01:00,329,1140,3.88300,15141,,,,
2023-11-05 18:52:51+01:00,366,1268,3.88300,15141,,,,
2023-11-05 19:22:45+01:00,320,1108,3.88500,15141,,,,
2023-11-05 20:22:32+01:00,688,2383,3.88200,15141,,,,
2023-11-05 20:37:31+01:00,773,2678,3.88300,15141,,,,
2023-11-05 20:52:29+01:00,759,2629,3.88200,15141,,,,
2023-11-05 21:22:23+01:00,788,2730,3.88300,15141,,,,
2023-11-05 21:37:22+01:00,796,2757,3.88300,15141,,,,
2023-11-05 21:52:20+01:00,476,1649,3.88300,15141,,,,
2023-11-05 22:07:18+01:00,432,1496,3.88300,15141,,,,
2023-11-06 01:51:26+01:00,396,1372,3.88300,15141,,,,
2023-11-06 02:06:24+01:00,325,1126,3.88300,15141,,,,
2023-11-06 02:21:22+01:00,359,1244,3.88000,15141,,,,
2023-11-06 02:51:16+01:00,279,966,3.88200,15141,,,,
2023-11-06 03:06:15+01:00,18,62,3.88200,15141,,,,
2023-11-06 04:06:02+01:00,40,139,3.88000,15141,,,,
2023-11-06 04:21:00+01:00,26,90,3.88000,15141,,,,
2023-11-06 04:50:54+01:00,86,298,3.88000,15141,,,,
2023-11-06 05:05:52+01:00,145,502,3.88200,15141,,,,
2023-11-06 05:20:50+01:00,22,76,3.88200,15141,,,,
2023-11-06 05:35:48+01:00,205,710,3.88300,15141,,,,
2023-11-06 05:50:46+01:00,15,52,3.88200,15141,,,,
2023-11-06 06:05:45+01:00,73,253,3.88000,15141,,,,
2023-11-06 06:20:43+01:00,11,38,3.87900,15141,,,,
2023-11-06 06:35:41+01:00,19,66,3.87900,15141,,,,
2023-11-06 07:05:36+01:00,356,1233,3.88300,15141,,,,
2023-11-06 07:20:34+01:00,365,1264,3.88200,15141,,,,
2023-11-06 07:35:32+01:00,328,1136,3.88000,15141,,,,
2023-11-06 08:20:22+01:00,270,935,3.88200,15141,,,,
2023-11-06 09:35:07+01:00,320,1108,3.88200,15141,,,,
2023-11-06 09:50:08+01:00,165,572,3.88000,15141,,,,
2023-11-06 10:05:07+01:00,370,1282,3.88200,15141,,,,
2023-11-06 10:49:59+01:00,355,1230,3.88200,15141,,,,
2023-11-06 11:04:57+01:00,81,281,3.88000,15141,,,,
2023-11-06 11:49:49+01:00,742,2570,3.88200,15141,,,,
2023-11-06 12:04:48+01:00,353,1223,3.88200,15141,,,,
2023-11-06 12:34:43+01:00,-49,-170,3.88300,15141,,,,
2023-11-06 13:04:41+01:00,335,1160,3.88000,15141,,,,
2023-11-06 13:19:41+01:00,264,914,3.87900,15141,,,,
2023-11-06 13:34:40+01:00,359,1244,3.88200,15141,,,,
2023-11-06 14:04:37+01:00,412,1427,3.88300,15141,,,,
2023-11-06 14:19:36+01:00,392,1358,3.87900,15141,,,,
2023-11-06 14:34:34+01:00,354,1226,3.88000,15141,,,,
2023-11-06 14:49:32+01:00,334,1157,3.88200,15141,,,,
2023-11-06 15:04:30+01:00,269,932,3.88000,15141,,,,
2023-11-06 15:19:28+01:00,252,873,3.87900,15141,,,,
2023-11-06 15:49:23+01:00,292,1011,3.88200,15141,,,,
2023-11-06 16:04:21+01:00,253,876,3.88200,15141,,,,
2023-11-06 16:19:19+01:00,298,1032,3.87900,15141,,,,
2023-11-06 16:49:13+01:00,268,928,3.88200,15141,,,,
2023-11-06 17:04:11+01:00,279,966,3.88200,15141,,,,
2023-11-06 17:19:09+01:00,267,925,3.87900,15141,,,,
2023-11-06 17:34:08+01:00,378,1309,3.87900,15141,,,,
2023-11-06 17:49:06+01:00,396,1372,3.87700,15141,,,,
2023-11-06 19:18:49+01:00,420,1455,3.88000,15141,,,,
2023-11-06 21:48:14+01:00,361,1251,3.88300,15141,,,,
2023-11-06 22:03:12+01:00,380,1316,3.87900,15141,,,,
2023-11-06 22:18:10+01:00,354,1226,3.88000,15141,,,,
2023-11-06 22:33:09+01:00,389,1347,3.88000,15141,,,,
2023-11-06 23:03:03+01:00,354,1226,3.88000,15141,,,,
2023-11-07 00:17:48+01:00,384,1330,3.88200,15141,,,,
2023-11-07 00:32:46+01:00,354,1226,3.88000,15141,,,,
2023-11-07 05:46:42+01:00,392,1358,3.87900,15141,,,,
2023-11-07 06:01:41+01:00,361,1251,3.87900,15141,,,,
2023-11-07 06:46:32+01:00,415,1438,3.88000,15141,,,,
2023-11-07 07:16:26+01:00,391,1354,3.88000,15141,,,,
2023-11-07 07:31:24+01:00,337,1167,3.87700,15141,,,,
2023-11-07 08:01:22+01:00,414,1434,3.88000,15141,,,,
2023-11-07 08:31:20+01:00,371,1285,3.87700,15141,,,,
2023-11-07 08:46:19+01:00,354,1226,3.88000,15141,,,,
2023-11-07 09:01:17+01:00,257,890,3.87900,15141,,,,
2023-11-07 10:01:05+01:00,250,866,3.87700,15141,,,,
2023-11-07 10:16:03+01:00,290,1005,3.87900,15141,,,,
2023-11-07 10:46:06+01:00,315,1091,3.87900,15141,,,,
2023-11-07 11:01:07+01:00,348,1205,3.87500,15141,,,,
2023-11-07 11:16:05+01:00,364,1261,3.87900,15141,,,,
2023-11-07 12:00:55+01:00,371,1285,3.87900,15141,,,,
2023-11-07 13:30:35+01:00,284,984,3.88000,15141,,,,
2023-11-07 13:45:33+01:00,251,869,3.87900,15141,,,,
2023-11-07 14:15:27+01:00,-4,-14,3.87700,15141,,,,
2023-11-07 14:30:25+01:00,366,1268,3.87700,15141,,,,
2023-11-07 15:15:15+01:00,355,1230,3.88000,15141,,,,
2023-11-07 15:30:13+01:00,327,1133,3.88000,15141,,,,
2023-11-07 15:45:11+01:00,362,1254,3.87900,15141,,,,
2023-11-07 16:59:55+01:00,407,1410,3.87700,15141,,,,
2023-11-07 17:14:53+01:00,339,1174,3.88000,15141,,,,
2023-11-07 17:29:51+01:00,400,1386,3.87900,15141,,,,
2023-11-07 18:44:35+01:00,363,1257,3.88000,15141,,,,
2023-11-07 19:59:20+01:00,165,572,3.87900,15141,,,,
2023-11-07 20:29:15+01:00,355,1230,3.87500,15141,,,,
2023-11-07 20:44:13+01:00,381,1320,3.87400,15141,,,,
2023-11-07 20:59:12+01:00,421,1458,3.87500,15141,,,,
2023-11-07 21:29:07+01:00,262,908,3.87900,15141,,,,
2023-11-08 08:26:47+01:00,1354,4690,3.87700,15141,,,,
2023-11-08 13:40:33+01:00,1347,4666,3.87900,15141,,,,
2023-11-08 15:40:07+01:00,367,1271,3.87700,15141,,,,
2023-11-08 15:55:06+01:00,234,811,3.87400,15141,,,,
2023-11-08 16:10:03+01:00,370,1282,3.87500,15141,,,,
2023-11-08 16:25:01+01:00,352,1219,3.87700,15141,,,,
2023-11-08 18:24:36+01:00,393,1361,3.87700,15141,,,,
2023-11-08 20:24:08+01:00,233,807,3.87500,15141,,,,
2023-11-08 20:39:06+01:00,403,1396,3.87400,15141,,,,
2023-11-08 21:09:01+01:00,364,1261,3.87500,15141,,,,
2023-11-08 21:23:59+01:00,356,1233,3.87500,15141,,,,
2023-11-08 21:38:57+01:00,179,620,3.87400,15141,,,,
2023-11-08 21:53:55+01:00,170,589,3.87500,15141,,,,
2023-11-08 22:08:53+01:00,222,769,3.87700,15141,,,,
2023-11-08 22:23:51+01:00,737,2553,3.87200,15141,,,,
2023-11-08 22:38:49+01:00,361,1251,3.87500,15141,,,,
2023-11-08 23:23:40+01:00,418,1448,3.87500,15141,,,,
2023-11-08 23:38:38+01:00,373,1292,3.87500,15141,,,,
2023-11-08 23:53:36+01:00,414,1434,3.87400,15141,,,,
2023-11-09 00:08:34+01:00,377,1306,3.87400,15141,,,,
2023-11-09 00:38:29+01:00,358,1240,3.87500,15141,,,,
2023-11-09 00:53:27+01:00,159,551,3.87500,15141,,,,
2023-11-09 01:08:25+01:00,358,1240,3.87500,15141,,,,
2023-11-09 01:23:23+01:00,173,599,3.87500,15141,,,,
2023-11-09 01:53:17+01:00,370,1282,3.87500,15141,,,,
2023-11-09 02:23:12+01:00,343,1188,3.87700,15141,,,,
2023-11-09 02:38:10+01:00,365,1264,3.87500,15141,,,,
2023-11-09 03:08:05+01:00,358,1240,3.87500,15141,,,,
2023-11-09 03:23:03+01:00,342,1185,3.87400,15141,,,,
2023-11-09 03:52:57+01:00,401,1389,3.87500,15141,,,,
2023-11-09 04:07:55+01:00,369,1278,3.87200,15141,,,,
2023-11-09 04:22:53+01:00,404,1399,3.87400,15141,,,,
2023-11-09 04:37:51+01:00,374,1296,3.87400,15141,,,,
2023-11-09 06:22:30+01:00,358,1240,3.87400,15141,,,,
2023-11-09 07:37:15+01:00,201,696,3.87400,15141,,,,
2023-11-09 07:52:13+01:00,272,942,3.87500,15141,,,,
2023-11-09 08:07:11+01:00,357,1237,3.87400,15141,,,,
2023-11-09 08:52:02+01:00,-5,-17,3.87500,15141,,,,
2023-11-09 09:07:00+01:00,279,966,3.87400,15141,,,,
2023-11-09 09:21:57+01:00,161,558,3.87500,15141,,,,
2023-11-09 09:36:55+01:00,311,1077,3.87400,15141,,,,
2023-11-09 09:51:54+01:00,165,572,3.87400,15141,,,,
2023-11-09 10:21:49+01:00,371,1285,3.87500,15141,,,,
2023-11-09 11:06:40+01:00,363,1257,3.87500,15141,,,,
2023-11-09 11:21:39+01:00,356,1233,3.87100,15141,,,,
2023-11-09 12:06:30+01:00,393,1361,3.87200,15141,,,,
2023-11-09 12:21:29+01:00,495,1715,3.87400,15141,,,,
2023-11-09 12:36:27+01:00,386,1337,3.87200,15141,,,,
2023-11-09 12:51:26+01:00,376,1302,3.87400,15141,,,,
2023-11-09 13:06:24+01:00,293,1015,3.87200,15141,,,,
2023-11-09 13:21:22+01:00,416,1441,3.87400,15141,,,,
2023-11-09 14:06:13+01:00,402,1393,3.87400,15141,,,,
2023-11-09 14:21:11+01:00,354,1226,3.87200,15141,,,,
2023-11-09 16:35:41+01:00,368,1275,3.87400,15141,,,,
2023-11-09 17:05:34+01:00,335,1160,3.87400,15141,,,,
2023-11-09 17:20:33+01:00,361,1251,3.87400,15141,,,,
2023-11-09 17:35:31+01:00,387,1341,3.87400,15141,,,,
2023-11-09 18:05:25+01:00,77,267,3.87400,15141,,,,
2023-11-09 18:20:23+01:00,366,1268,3.87200,15141,,,,
2023-11-09 18:35:21+01:00,81,281,3.87500,15141,,,,
2023-11-09 19:20:13+01:00,374,1296,3.87400,15141,,,,
2023-11-09 19:35:10+01:00,408,1413,3.87400,15141,,,,
2023-11-09 20:05:05+01:00,355,1230,3.87200,15141,,,,
2023-11-09 20:20:04+01:00,207,717,3.87400,15141,,,,
2023-11-09 20:35:01+01:00,367,1271,3.87200,15141,,,,
2023-11-09 21:04:56+01:00,347,1202,3.87200,15141,,,,
2023-11-09 21:19:53+01:00,358,1240,3.87100,15141,,,,
2023-11-09 21:49:48+01:00,389,1347,3.87400,15141,,,,
2023-11-09 22:04:46+01:00,401,1389,3.87200,15141,,,,
2023-11-09 22:19:45+01:00,413,1431,3.87200,15141,,,,
2023-11-09 22:34:43+01:00,360,1247,3.87200,15141,,,,
2023-11-09 23:04:37+01:00,408,1413,3.87400,15141,,,,
2023-11-09 23:19:36+01:00,395,1368,3.87100,15141,,,,
2023-11-09 23:34:34+01:00,355,1230,3.87200,15141,,,,
2023-11-09 23:49:32+01:00,408,1413,3.87400,15141,,,,
2023-11-10 00:04:30+01:00,368,1275,3.87100,15141,,,,
2023-11-10 00:19:28+01:00,403,1396,3.87400,15141,,,,
2023-11-10 00:49:22+01:00,-12,-42,3.87400,15141,,,,
2023-11-10 01:04:21+01:00,283,980,3.87200,15141,,,,
2023-11-10 01:19:19+01:00,297,1029,3.87200,15141,,,,
2023-11-10 01:49:14+01:00,279,966,3.87200,15141,,,,
2023-11-10 02:04:12+01:00,352,1219,3.87200,15141,,,,
2023-11-10 02:19:10+01:00,376,1302,3.87100,15141,,,,
2023-11-10 02:34:08+01:00,356,1233,3.86900,15141,,,,
2023-11-10 03:04:02+01:00,340,1178,3.87400,15141,,,,
2023-11-10 03:19:00+01:00,352,1219,3.87200,15141,,,,
2023-11-10 03:33:58+01:00,404,1399,3.86900,15141,,,,
2023-11-10 04:03:53+01:00,275,953,3.87200,15141,,,,
2023-11-10 14:31:40+01:00,305,1057,3.87100,15141,,,,
2023-11-19 08:31:22+01:00,1357,4701,3.86100,15141,,,,
2023-11-19 13:30:12+01:00,1350,4676,3.86100,15165,,,,
2023-11-19 18:29:01+01:00,1343,4652,3.86000,15190,,,,
2023-11-20 15:09:05+01:00,1352,4683,3.85800,15190,,,,
2023-11-20 15:24:03+01:00,1359,4708,3.86000,15190,,,,
2023-11-20 15:53:58+01:00,1374,4760,3.86000,15190,,,,
2023-11-20 16:38:49+01:00,1381,4784,3.86000,15190,,,,
2023-11-20 18:53:19+01:00,1388,4808,3.85800,15190,,,,
2023-11-20 21:52:38+01:00,1380,4780,3.86000,15217,,,,
2023-11-21 01:06:53+01:00,1371,4749,3.85800,15249,,,,
2023-11-21 02:06:40+01:00,1362,4718,3.86000,15280,,,,
2023-11-21 02:21:38+01:00,1369,4742,3.85800,15280,,,,
2023-11-21 02:51:33+01:00,1360,4711,3.85800,15311,,,,
2023-11-21 12:04:22+01:00,1351,4680,3.85800,15342,,,,
2023-11-21 15:03:40+01:00,1360,4711,3.85600,15342,,,,
2023-11-21 16:18:24+01:00,1375,4763,3.85800,15342,,,,
2023-11-21 18:03:01+01:00,1362,4718,3.85600,15387,,,,
2023-11-21 18:32:55+01:00,1371,4749,3.85800,15387,,,,
2023-11-21 19:02:50+01:00,1360,4711,3.86000,15425,,,,
2023-11-22 10:29:04+01:00,1351,4680,3.85600,15456,,,,
2023-11-22 19:56:50+01:00,1343,4652,3.85300,15484,,,,
2023-11-23 10:08:26+01:00,1336,4628,3.85500,15508,,,,
2023-11-24 03:19:21+01:00,1347,4666,3.85500,15508,,,,
2023-11-24 04:49:00+01:00,1356,4697,3.85500,15508,,,,
2023-11-24 09:17:56+01:00,1349,4673,3.85300,15533,,,,
2023-11-24 13:31:55+01:00,1356,4697,3.85500,15533,,,,
2023-11-24 14:16:46+01:00,1370,4746,3.85200,15533,,,,
2023-11-24 16:31:16+01:00,1360,4711,3.85200,15567,,,,
2023-11-24 18:30:48+01:00,1375,4763,3.85200,15567,,,,
2023-11-24 19:45:31+01:00,1385,4798,3.85200,15567,,,,
2023-11-24 21:45:03+01:00,1378,4773,3.85300,15591,,,,
2023-11-24 22:59:47+01:00,1370,4746,3.85300,15619,,,,
2023-11-24 23:29:42+01:00,1362,4718,3.85000,15647,,,,
2023-11-24 23:44:44+01:00,1371,4749,3.85000,15647,,,,
2023-11-25 00:14:37+01:00,1360,4711,3.85200,15685,,,,
2023-11-25 09:12:28+01:00,1371,4749,3.85000,15685,,,,
2023-11-25 11:41:56+01:00,1362,4718,3.84800,15716,,,,
2023-11-25 11:56:54+01:00,1371,4749,3.84700,15716,,,,
2023-11-25 12:41:45+01:00,1359,4708,3.84800,15758,,,,
2023-11-26 00:23:59+01:00,1369,4742,3.84800,15758,,,,
2023-11-26 00:53:53+01:00,1362,4718,3.84800,15782,,,,
2023-11-26 01:08:52+01:00,1372,4753,3.84700,15782,,,,
2023-11-26 01:53:43+01:00,1360,4711,3.84800,15824,,,,
2023-11-26 10:06:44+01:00,1353,4687,3.84700,15848,,,,
2023-11-26 15:50:32+01:00,1346,4663,3.84700,15872,,,,
2023-11-26 22:49:09+01:00,1336,4628,3.84500,15907,,,,
2023-11-27 03:33:02+01:00,1344,4656,3.84500,15907,,,,
2023-11-27 04:17:52+01:00,1357,4701,3.84700,15907,,,,
2023-11-27 04:47:47+01:00,1369,4742,3.84500,15907,,,,
2023-11-27 05:02:45+01:00,1377,4770,3.84500,15907,,,,
2023-11-27 05:17:43+01:00,1391,4818,3.84400,15907,,,,
2023-11-27 10:01:35+01:00,1383,4791,3.84500,15934,,,,
2023-11-27 11:16:19+01:00,1374,4760,3.84200,15966,,,,
2023-11-27 12:31:02+01:00,1383,4791,3.84400,15966,,,,
2023-11-27 19:59:15+01:00,1374,4760,3.84200,15997,,,,
2023-11-27 20:44:07+01:00,1387,4805,3.84500,15997,,,,
